names,scores,logfoldchanges,pvals,pvals_adj
TKTL1,-0.2770817,-3.0745976,0.7817173818193771,1.0
DNAJB2,-0.27724728,0.037544146,0.7815902304611697,1.0
C10orf111,-0.27731064,-0.5955751,0.7815415827897423,1.0
USP51,-0.27825385,-0.26825374,0.7808174970320934,1.0
RP11-745C15.2,-0.27835464,-3.7474356,0.7807401250492588,1.0
RET,-0.27835682,-3.8116355,0.7807384671019535,1.0
AZU1,-0.27915242,-1.6651505,0.7801278577082725,1.0
KLF1,-0.279462,-2.042904,0.7798902816335639,1.0
STX1B,-0.27962762,-5.265272,0.7797632144948959,1.0
TAGLN,-0.28099132,-0.2953531,0.7787170682505968,1.0
C3orf35,-0.28114036,-0.65431166,0.7786027565725194,1.0
GPER1,-0.28200796,-2.516847,0.7779374141964334,1.0
C8orf58,-0.2824342,-0.3360009,0.7776106001955937,1.0
CELA1,-0.2829238,-1.1849041,0.7772352542864148,1.0
ZFP69B,-0.28304547,-0.44888553,0.7771419778512325,1.0
ALDOB,-0.28312755,-1.7398013,0.7770790594666603,1.0
SPNS3,-0.28326362,-2.6505663,0.7769747506297193,1.0
STAB1,-0.28328523,-2.9319594,0.7769581940411818,1.0
ACER3,-0.28382236,-0.1144601,0.7765465194730131,1.0
RP11-521B24.3,-0.28415355,-0.4073294,0.7762927031550544,1.0
GLIS2-AS1,-0.2843674,-1.7309476,0.7761288387856762,1.0
IRGQ,-0.284749,-0.12811613,0.7758364456479323,1.0
ZNF570,-0.28492397,-0.6907299,0.7757023967726786,1.0
TMEM102,-0.28508452,-0.17170466,0.7755793866064767,1.0
F8A3,-0.2854539,-0.42190358,0.7752964294421668,1.0
ZNF382,-0.28566125,-1.9799259,0.7751375893701424,1.0
NAA30,-0.2860083,-0.10858565,0.7748717739136748,1.0
LINC01001,-0.28625092,-0.3526578,0.77468593935756,1.0
ARHGEF16,-0.28643742,-0.90543777,0.7745431257249725,1.0
IRS2,-0.28651446,-0.14298539,0.7744841277247994,1.0
AC137932.4,-0.2867319,-0.14832969,0.7743176170304717,1.0
ZFP57,-0.2869342,-2.1684728,0.7741626942176645,1.0
CNPY1,-0.2870998,-21.41611,0.7740358957613005,1.0
PARP11,-0.28736478,-0.18378143,0.7738330307714225,1.0
RP11-134L10.1,-0.28806606,-0.46772498,0.7732961746395959,1.0
AK1,-0.28825182,0.005654711,0.7731539865522417,1.0
PACSIN2,-0.28865933,-0.06128319,0.7728420812246998,1.0
LUM,-0.28946215,-1.5165447,0.7722277461238222,1.0
RP3-395M20.8,-0.28949094,-0.03554785,0.7722057098465429,1.0
UBASH3B,-0.28965294,-0.5816398,0.7720817592106219,1.0
METRN,-0.2900475,-0.13730328,0.7717798948898118,1.0
TNK1,-0.29013607,-0.3812526,0.7717121454171629,1.0
CD3E,-0.29024336,-1.123286,0.7716300772494346,1.0
ADGRB2,-0.29028368,-1.0514424,0.7715992334980346,1.0
C1orf228,-0.29044133,-1.3276714,0.7714786158656511,1.0
KYNU,-0.2904543,-1.351254,0.771468702333273,1.0
IL7R,-0.29049966,-1.5108832,0.7714340052638349,1.0
RP11-84A19.4,-0.2905875,-1.7799268,0.7713668154135153,1.0
HP,-0.2907531,-3.1360676,0.7712401506882888,1.0
TMEM131,-0.29093167,-0.019764237,0.7711035799048408,1.0
AC004540.5,-0.29158184,-0.26134998,0.770606368034962,1.0
CCDC40,-0.29169488,-1.3584692,0.7705199299580703,1.0
CASC11,-0.29169488,-1.3584692,0.7705199299580703,1.0
MNX1-AS1,-0.2921139,-0.5776152,0.7701995283300237,1.0
ANKRD13A,-0.29239255,-0.046892636,0.7699864994685749,1.0
CHST10,-0.29247102,-0.76613206,0.7699265022234066,1.0
NXPH3,-0.2931133,-1.9799259,0.7694355673707227,1.0
RAB2B,-0.2931428,-0.027037652,0.7694130041994803,1.0
RIMKLB,-0.29315215,-0.5063383,0.7694058500640013,1.0
AC006942.4,-0.2933379,-0.2084147,0.769263872052083,1.0
NPIPB5,-0.29429913,-0.059358045,0.7685293420683984,1.0
SRPK3,-0.29444242,-2.551474,0.7684198681105145,1.0
TMUB2,-0.29483768,-0.0069126175,0.7681178759675727,1.0
RP5-1098D14.1,-0.29501697,-0.8164766,0.7679809184517656,1.0
GPR137B,-0.29534242,-1.2042987,0.7677323233204011,1.0
PRKCH,-0.29554114,-1.7127359,0.767580538040834,1.0
RP11-367G6.3,-0.2956909,-2.6805542,0.7674661550245162,1.0
FUK,-0.2960372,-0.22916783,0.7672016637029133,1.0
EFCAB11,-0.29657793,-0.17764881,0.766788759548356,1.0
CA5A,-0.29662114,-1.275166,0.7667557740552065,1.0
HIST1H2BB,-0.29669672,-1.4749671,0.7666980504592937,1.0
UPK3BL,-0.29854643,-0.346973,0.7652861505805781,1.0
GPSM2,-0.2990994,-0.13733958,0.764864215653642,1.0
MCEMP1,-0.29949826,-4.3966312,0.7645598944513583,1.0
NXF3,-0.29949972,-4.4581013,0.7645587958846892,1.0
IGHV3-62,-0.29950115,-4.5170646,0.764557697318494,1.0
WDR11,-0.29962644,0.18717654,0.7644621238734167,1.0
RP11-495P10.1,-0.29964948,-0.60704356,0.7644445475383993,1.0
CCDC117,-0.29969698,-0.015501001,0.7644082967306699,1.0
RP5-1021I20.1,-0.30022258,-0.42121342,0.7640073752781262,1.0
LINC00501,-0.30060202,-2.2883642,0.7637179822544309,1.0
ETS2,-0.30060562,-2.2210095,0.7637152367480727,1.0
KLF9,-0.30076042,-0.076048054,0.7635971827858006,1.0
MLK7-AS1,-0.30077124,-21.201706,0.7635889466679265,1.0
RP11-297B17.3,-0.30085692,-0.61008114,0.7635236077475629,1.0
CD226,-0.30133933,-0.3768405,0.7631557646030862,1.0
FAM20C,-0.30315155,-2.7661827,0.76177436059085,1.0
APOBR,-0.30315155,-2.7661827,0.76177436059085,1.0
CFLAR-AS1,-0.3041711,-1.5108832,0.7609975511442955,1.0
CHST6,-0.30427045,-1.8731751,0.7609218580077302,1.0
HSCB,-0.30445477,-0.016443033,0.7607814478148839,1.0
CTD-2619J13.14,-0.30494294,-0.2474258,0.760409618273394,1.0
ZNF256,-0.3052007,-1.0955039,0.7602133058235352,1.0
FAM117B,-0.30559453,-0.5309709,0.759913383389307,1.0
RP11-363D14.1,-0.30606037,-0.35998252,0.7595586771282462,1.0
GRAP2,-0.3068135,-2.1951156,0.7589853331956967,1.0
CAPG,-0.30737725,-0.019543234,0.7585562341187879,1.0
RPL34-AS1,-0.30748165,-0.87300986,0.7584767794823382,1.0
GZMM,-0.30794245,-1.6508714,0.7581261136397608,1.0
GZMK,-0.30795038,-1.8737822,0.7581200870053395,1.0
CCNYL1,-0.30811238,-0.11193593,0.7579968181633518,1.0
UBE3B,-0.30917728,-0.052647434,0.7571866842586898,1.0
CH17-302M23.1,-0.30920607,-1.729013,0.7571647776435382,1.0
RP13-494C23.1,-0.30935654,-2.6805542,0.7570503187523185,1.0
RP11-277A4.4,-0.30988935,-0.8164766,0.7566451004529884,1.0
LINC01422,-0.31015143,-1.0748717,0.7564458013978974,1.0
PYHIN1,-0.3112336,-0.90232044,0.7556230431858465,1.0
ECHDC3,-0.31239066,-0.124677196,0.7547436607716079,1.0
GRTP1,-0.31252602,-0.40383503,0.7546408041697534,1.0
GNL1,-0.31297168,0.02462448,0.7543021740944459,1.0
RP11-626G11.3,-0.3131697,-4.4581013,0.7541517477720792,1.0
HSD17B14,-0.3138796,-0.43700147,0.7536124777434694,1.0
IGLV3-12,-0.31444266,-21.201706,0.7531848662475406,1.0
PRR29,-0.314722,-0.7311416,0.7529727290427662,1.0
RP11-329B9.4,-0.31555003,-2.5105917,0.752344081480935,1.0
ZFPM1,-0.31662643,-0.49109343,0.7515270852315068,1.0
RP11-129M16.4,-0.3166574,-1.7476381,0.7515035904575477,1.0
PTRF,-0.3167841,-2.3060138,0.7514074282023356,1.0
LCN2,-0.31682298,-2.8207,0.7513779246478458,1.0
LRRC45,-0.3168273,-0.06845037,0.7513746464975577,1.0
PPID,-0.3175653,-0.0708841,0.7508146950571064,1.0
SARM1,-0.31781948,-0.29617774,0.7506218836065311,1.0
KLHL22,-0.31793323,-0.12233807,0.7505355877754596,1.0
LPL,-0.31809595,-3.251684,0.7504121573917726,1.0
VAMP3,-0.3181586,0.013777659,0.7503646438584683,1.0
ACE,-0.32064188,-5.4581256,0.7484817972378379,1.0
PLA2G7,-0.3206426,-5.517089,0.7484812515437724,1.0
RP11-160O5.1,-0.32180253,-0.22193177,0.7476023021629126,1.0
FAM199X,-0.32194075,-0.05684713,0.7474975702749529,1.0
CACNA1C-AS2,-0.32240662,-0.41232187,0.7471446799595263,1.0
MMP25-AS1,-0.32295597,-0.3154832,0.7467285883895417,1.0
CD163,-0.32412958,-1.8301381,0.7458399377091715,1.0
TSPAN32,-0.32542774,-0.3143023,0.7448573638503312,1.0
SPESP1,-0.32648325,-1.4387786,0.7440587493998677,1.0
RP11-471B22.3,-0.3264955,-0.49219412,0.7440494901352748,1.0
CITED4,-0.32651782,-1.5148666,0.744032605689219,1.0
ZNF154,-0.32660568,-0.31246406,0.7439661584192179,1.0
CP,-0.32668486,-2.1728492,0.7439062485805085,1.0
AFMID,-0.32706574,-0.08636688,0.7436181583773481,1.0
RP11-421L21.2,-0.32962465,-0.7538997,0.7416836037243211,1.0
CD96,-0.3301344,-1.2882378,0.7412984113903219,1.0
PLAGL1,-0.3307428,-0.24686222,0.7408387681050677,1.0
INPP4A,-0.33080113,0.0058930977,0.7407947124795542,1.0
ABCC1,-0.33163345,-0.31872877,0.7401660606825781,1.0
AE000662.93,-0.33254352,-0.45118916,0.7394788752963859,1.0
HAAO,-0.3330576,-0.61733973,0.7390907944111003,1.0
SPATA2,-0.3331577,-0.1453968,0.7390152513740245,1.0
NUPR1,-0.33415633,-2.2883642,0.738261589500177,1.0
GCNT2,-0.33443427,-0.3446691,0.738051891241029,1.0
IGKV2D-40,-0.33547106,-3.947409,0.7372697693079358,1.0
TOX2,-0.33628538,-1.1597823,0.7366556683732425,1.0
TSPAN31,-0.33699316,-0.023453403,0.7361220638102222,1.0
XPO7,-0.3375418,-0.081893235,0.7357085128227816,1.0
GIMAP4,-0.33760658,-1.3371854,0.7356596732723008,1.0
TMC8,-0.3376354,-0.13873348,0.7356379671483692,1.0
TTC39A,-0.33780098,-0.32284996,0.7355131610322925,1.0
ZSCAN2,-0.3383554,-0.08415359,0.7350953826886657,1.0
C9orf72,-0.33857283,-0.096946165,0.7349315481546745,1.0
OTOS,-0.33927125,-4.656585,0.7344054062683161,1.0
PEBP4,-0.33985013,-0.99358237,0.7339693996287646,1.0
LAMB2,-0.3403239,-1.9663225,0.7336126321388209,1.0
RP11-303E16.6,-0.34035268,-2.2360992,0.7335909459993383,1.0
DLL3,-0.3405154,-4.680772,0.7334684233051336,1.0
TNFAIP1,-0.341869,-0.21150114,0.7324494713636263,1.0
ZNF395,-0.3422434,-0.05590466,0.7321677167512766,1.0
RP11-24F11.2,-0.34270135,-1.6508714,0.7318231582693072,1.0
PRKX,-0.34367839,-0.22649772,0.7310881726535646,1.0
TOMM34,-0.34379214,-0.13745016,0.7310026118726636,1.0
USP40,-0.3443631,-0.059883002,0.7305732339593773,1.0
AC113404.1,-0.34588376,-0.8482281,0.7294300822165136,1.0
MT-ATP8,-0.34623367,-0.002433407,0.7291671124032759,1.0
BTN1A1,-0.34625384,-1.2403048,0.7291519628493804,1.0
ANPEP,-0.3465224,-2.010786,0.7289501592391043,1.0
CMTM5,-0.34671608,-4.1464715,0.7288046342417356,1.0
RP11-89H19.1,-0.3468255,-0.6753849,0.7287224088240434,1.0
ITM2A,-0.34760022,0.043924823,0.7281404287143085,1.0
THBD,-0.34798473,-5.573742,0.7278516603171754,1.0
ZNF43,-0.34870473,-0.48181272,0.7273109994707379,1.0
CLSTN3,-0.34926993,-0.2546022,0.72688667578516,1.0
MAPK12,-0.34953704,-0.8029484,0.7266861646854275,1.0
MLH3,-0.34967816,-0.1165662,0.7265802418498678,1.0
RP13-516M14.2,-0.3500036,-1.3114226,0.7263359907494935,1.0
CORO2A,-0.35036504,-2.780229,0.7260647533294311,1.0
ZC3H12D,-0.3504529,-0.36270902,0.7259988402586377,1.0
CTC-250I14.6,-0.35056376,-0.37746078,0.7259156414107297,1.0
SOCS6,-0.350954,-0.43917486,0.7256228504120962,1.0
GREM1,-0.35130683,-1.4235429,0.7253581845728236,1.0
FABP3,-0.35164234,-3.1953413,0.725106512388435,1.0
UTS2B,-0.35164234,-3.2427166,0.725106512388435,1.0
GRASP,-0.35188928,-0.38165188,0.7249212876678701,1.0
ATXN7L1,-0.35216,-0.09313147,0.7247182609867507,1.0
LILRB2,-0.3527209,-1.960777,0.724297690185487,1.0
SMIM3,-0.35297507,-0.6599142,0.7241071379899765,1.0
TTYH3,-0.3547945,-1.0577886,0.7227435432135842,1.0
TGFBR3,-0.3551257,-1.6618608,0.7224954171124978,1.0
FLYWCH2,-0.35600412,-0.014037764,0.7218374849368359,1.0
IMPACT,-0.3569005,-0.016948378,0.7211662826272556,1.0
SLC46A1,-0.3571691,-0.21594949,0.7209652332699645,1.0
MOB3A,-0.35737067,0.016851315,0.7208143241710641,1.0
RP11-439L18.1,-0.35783723,-2.9729116,0.7204651191037003,1.0
PEAR1,-0.35895613,-2.0433784,0.71962791127885,1.0
FKBP9,-0.3607302,-0.42190358,0.7183011360992262,1.0
RP4-591C20.9,-0.36130047,-0.32283914,0.717874852740322,1.0
ZNF595,-0.36136958,-0.34044737,0.7178231879951588,1.0
CBLB,-0.3619744,-0.20736054,0.7173711765450008,1.0
GPR176,-0.3622271,-0.44507116,0.717182329634174,1.0
SPATA13,-0.3624323,-1.3328341,0.7170290051149805,1.0
RTBDN,-0.36275485,-2.5015347,0.7167880127822102,1.0
AGER,-0.3628859,-0.6566263,0.7166901177001206,1.0
PGF,-0.36349863,-1.0909935,0.7162324393031632,1.0
JAM2,-0.36361742,-0.5008335,0.7161437120407705,1.0
CHKB,-0.36362392,-0.10688845,0.716138872482134,1.0
CHN1,-0.364948,-1.0174255,0.7151502288079119,1.0
ARFRP1,-0.36580336,-0.058157165,0.7145118156064911,1.0
HGSNAT,-0.36581486,-0.07552263,0.7145032188110516,1.0
KLRF1,-0.3663268,-0.34559357,0.7141212353032454,1.0
ARL3,-0.36656943,0.0233555,0.7139402076573611,1.0
CR2,-0.36664575,-0.6807423,0.7138832705390785,1.0
FGF22,-0.3678035,-0.6428183,0.7130197407669242,1.0
PTCRA,-0.36785537,-4.680772,0.7129810838465402,1.0
RP11-540A21.2,-0.3689361,-0.22614084,0.7121753624454161,1.0
C9orf139,-0.36912832,-21.312878,0.7120320732098292,1.0
AL122127.25,-0.37000817,-1.601949,0.7113763998694134,1.0
KIZ,-0.37011185,0.01600618,0.7112991496284565,1.0
CCDC146,-0.3702069,-0.6134438,0.7112283395116126,1.0
KLHL2,-0.37049562,-0.39703953,0.7110132422423667,1.0
SNTB2,-0.37112707,-0.3327183,0.710542897746161,1.0
RP11-977G19.12,-0.3717765,-0.2052332,0.710059260451203,1.0
CST7,-0.3722841,-1.2569779,0.7096813325411508,1.0
ELF3,-0.37242162,-1.4334368,0.7095789558519212,1.0
NRCAM,-0.37301993,-0.76964694,0.7091335979055294,1.0
SGSM2,-0.37355635,-0.23148271,0.7087344144378076,1.0
DPY19L4,-0.37408483,-0.12430741,0.70834120317004,1.0
NUMB,-0.3741165,-0.034752466,0.7083176343908537,1.0
RP11-44N11.2,-0.3742922,-0.761191,0.7081869398673637,1.0
CCDC88C,-0.37458667,0.024802234,0.7079678851277519,1.0
C18orf32,-0.3748466,-0.029690333,0.7077745585985167,1.0
SRR,-0.3751425,-0.25059152,0.7075544784710569,1.0
MORN3,-0.37550107,-0.7565316,0.7072878447755431,1.0
SEPT8,-0.37557235,-0.107360065,0.7072348435583363,1.0
PCSK4,-0.37737668,-1.4260195,0.7058936899438306,1.0
CDK2,-0.37873533,-0.34147853,0.7048844132089158,1.0
RNF208,-0.3798067,-0.5290095,0.7040889108078446,1.0
BPHL,-0.37982398,-0.23888993,0.7040760827738977,1.0
C6orf25,-0.38025382,-3.7803776,0.7037570125335484,1.0
DTWD2,-0.38108903,-0.24593535,0.7031371927048857,1.0
TLCD2,-0.38129926,-0.5994135,0.7029812001538605,1.0
KCTD17,-0.38148358,-0.6645855,0.7028444498481178,1.0
C20orf195,-0.38246855,-1.7360004,0.7021138534758694,1.0
RP11-15I11.3,-0.38264206,-2.5434244,0.7019851731038864,1.0
PDGFA,-0.38279974,-21.365414,0.7018682468971114,1.0
ZNF655,-0.38434127,0.022528809,0.7007255185400477,1.0
B4GALT4,-0.38474232,-0.025356995,0.7004283385506744,1.0
RP11-108K14.8,-0.38518512,-3.1106236,0.7001002666902301,1.0
AC004878.2,-0.38612184,-1.5449001,0.6994064324493179,1.0
MICAL3,-0.38642713,-0.096567124,0.699180363869019,1.0
TLR7,-0.38721192,-1.2695206,0.6985993194405684,1.0
FES,-0.38783976,-0.7378779,0.6981346109948872,1.0
LANCL2,-0.38785776,-0.15196818,0.6981212895993087,1.0
RP11-74J13.8,-0.3880241,-0.4230122,0.6979982043044821,1.0
LINC00471,-0.3880428,-0.4415467,0.6979843510456367,1.0
HSPA2,-0.38816667,-0.9463537,0.6978927089452562,1.0
COL4A3,-0.38846904,-0.16076788,0.6976689502376554,1.0
RIPK3,-0.38859504,-0.25016022,0.6975757251993104,1.0
UAP1L1,-0.3889673,-0.3881765,0.6973003384664479,1.0
TNFSF9,-0.38900042,-5.827846,0.6972758379029094,1.0
FAM228B,-0.38918185,-0.08259787,0.6971416230262707,1.0
KANSL1-AS1,-0.39047787,-0.096977144,0.6961832211670272,1.0
NCKAP5L,-0.39050594,-0.8507884,0.6961624611552494,1.0
LRIF1,-0.39089906,-0.002108746,0.6958718448990507,1.0
RP11-61A14.1,-0.3926098,-0.65635836,0.6946077056249869,1.0
CCHCR1,-0.39278474,-0.17805038,0.6944784664430698,1.0
LRP1,-0.39430252,-0.17705467,0.6933577028916063,1.0
CTNS,-0.39477268,-0.24612173,0.6930106573188131,1.0
SLC2A6,-0.3982035,-0.10585136,0.6904801883112857,1.0
MKKS,-0.39832014,0.011754762,0.6903942182561056,1.0
MARVELD1,-0.3984339,-0.53193146,0.6903103747657161,1.0
TSPAN33,-0.39946207,-1.0662366,0.6895527719161162,1.0
RP11-203J24.8,-0.399475,-1.1196322,0.6895432242843371,1.0
ENPP5,-0.40099856,-0.57930416,0.6884211919409675,1.0
PRKAR2B,-0.40108424,-1.6892438,0.6883581112107753,1.0
CCDC186,-0.40164223,0.0036266642,0.687947344376719,1.0
MIR210HG,-0.40251848,-0.21940872,0.6873024937500015,1.0
NT5C2,-0.40252998,-0.094806075,0.6872940173588722,1.0
AHR,-0.40315422,-1.0256829,0.6868347617118085,1.0
CPAMD8,-0.4036496,-0.59734553,0.6864704057824447,1.0
ADSSL1,-0.404222,-0.89601547,0.686049474759201,1.0
RBP7,-0.40484554,-0.6135196,0.6855910619746681,1.0
SOWAHD,-0.40485632,-1.8735799,0.6855831228183871,1.0
MYRF,-0.4048851,-1.9476184,0.685561951904684,1.0
TPCN2,-0.40498015,-0.15011847,0.6854920896410664,1.0
UBTD1,-0.4054777,-0.43873644,0.6851264151693579,1.0
DDR1,-0.40641513,-0.41868332,0.6844376024004826,1.0
ANKLE1,-0.407876,-0.8522611,0.6833646992817821,1.0
PABPC1L,-0.4085658,-0.2145931,0.6828583460296824,1.0
IGHV3OR16-10,-0.4101426,-22.260168,0.6817013523612889,1.0
PEX11G,-0.41039747,-0.45545492,0.6815144016314959,1.0
VHL,-0.41069844,-0.059221897,0.6812936770774819,1.0
TUBGCP6,-0.41106707,-0.11532626,0.6810233530759929,1.0
BST1,-0.41124997,-2.8330064,0.6808892622270969,1.0
RNF139-AS1,-0.41161284,-0.19923422,0.6806232220577237,1.0
ASCC2,-0.41189867,-0.02400467,0.6804136906136102,1.0
AC093495.4,-0.41313347,-1.0918412,0.6795088195233931,1.0
RAB11FIP2,-0.41331708,-0.0665834,0.6793743153913938,1.0
AGO3,-0.4135835,-0.053969245,0.6791791706830264,1.0
ZNF410,-0.41412494,-0.8737359,0.6787826185144836,1.0
AGAP2-AS1,-0.41467428,-1.5781366,0.6783803565834081,1.0
FLJ37035,-0.41538852,-0.19128549,0.6778575003715713,1.0
SPON1,-0.4158299,-0.164158,0.6775344822701816,1.0
NUP50-AS1,-0.41631517,-0.13287203,0.67717938886486,1.0
SCLY,-0.4164347,-0.4318741,0.6770919436320278,1.0
TESK2,-0.41656503,-0.10931833,0.6769966016815078,1.0
PPM1F,-0.41716263,-0.21645035,0.6765594645666885,1.0
ARRDC2,-0.4174564,-2.761275,0.6763446226460794,1.0
HSDL2,-0.4177595,-0.024457568,0.6761229628897877,1.0
B4GALT1-AS1,-0.41776815,-0.29995537,0.6761166452083041,1.0
AC005220.3,-0.41818717,-1.2092518,0.6758102650369038,1.0
ULK2,-0.41982952,-2.1081588,0.6746100043218708,1.0
XXbac-BPG252P9.10,-0.42073166,-0.2112044,0.6739510284100316,1.0
ACTN1,-0.4207612,-1.3262433,0.6739294699734624,1.0
GAS6-AS1,-0.42181313,-0.50128514,0.6731614283859975,1.0
CHD3,-0.4226224,-0.7556989,0.6725707781460268,1.0
CTD-2288F12.1,-0.4226577,-0.7977929,0.67254503375092,1.0
ATP2B4,-0.42296082,-0.25274777,0.6723238579322527,1.0
FBXL20,-0.42339137,-0.0461852,0.6720097424517577,1.0
LINC01431,-0.42357785,-0.1896679,0.6718737135471511,1.0
C19orf38,-0.42377225,0.012677257,0.6717319187917781,1.0
CTB-61M7.2,-0.423814,-21.512465,0.6717014607016241,1.0
TBC1D25,-0.4265716,-0.08459122,0.6696913716576149,1.0
ALG11,-0.4266638,-0.17742182,0.6696242344852561,1.0
KIF16B,-0.4293717,-0.26281512,0.6676527358603597,1.0
PTGR2,-0.42986277,-0.38738114,0.6672954796828221,1.0
DNAL1,-0.43028396,-0.16284853,0.6669890956763694,1.0
ACSL1,-0.4314014,-0.8347921,0.6661765306901856,1.0
DNAJA4,-0.43239358,-3.0436807,0.6654553933227045,1.0
RSU1,-0.43315965,-0.029265303,0.6648987905688548,1.0
GLTP,-0.43371838,-0.04884697,0.66449296364839,1.0
CYP26A1,-0.43448588,-1.4334368,0.6639356349456709,1.0
ZBED1,-0.4357344,-0.2737618,0.6630294579636031,1.0
LRRC75B,-0.43605623,-2.4953334,0.6627959385589647,1.0
CLECL1,-0.43650118,0.002958188,0.6624731402040105,1.0
VPS13B,-0.43818742,-0.1253199,0.6612504187304593,1.0
IRAK2,-0.43934807,-0.3539479,0.6604093433822047,1.0
ARHGAP24,-0.43948632,-1.5343019,0.6603091942319064,1.0
SLC43A3,-0.43970016,-2.096187,0.6601542880008657,1.0
LTB,-0.43995216,1.1983275,0.659971757265778,1.0
EPS8L1,-0.4403071,-0.98748803,0.6597146840160537,1.0
TMEM184A,-0.44091842,-0.6387259,0.6592720699031104,1.0
MT1G,-0.44097242,-3.248508,0.6592329754484716,1.0
MDH1,-0.4416312,0.0915779,0.6587560980879643,1.0
USPL1,-0.44219136,-0.15791847,0.6583507311553491,1.0
PLXNB2,-0.44265074,-0.1761497,0.658018384347254,1.0
MICALL2,-0.44285664,-1.0437375,0.6578694232266108,1.0
IL21R,-0.4431144,-1.3366715,0.6576829805484652,1.0
PLEKHH2,-0.44479203,-2.7998188,0.6564700615049943,1.0
F13A1,-0.4455574,-1.3590633,0.6559170000951069,1.0
CCL2,-0.44811627,-0.7793764,0.654069282992963,1.0
CTD-2336O2.1,-0.44885284,-0.055910785,0.6535378195087957,1.0
TNFRSF12A,-0.4497838,-0.7411187,0.6528663384445164,1.0
ZBTB2,-0.4506982,-0.1435478,0.6522070753988767,1.0
TMEM54,-0.4507349,-0.166448,0.6521806067263726,1.0
MGP,-0.45096317,-1.114025,0.6520160955871545,1.0
B4GALT2,-0.45132604,-0.13574272,0.6517545733078778,1.0
HIST1H2AG,-0.4517271,-0.20752545,0.6514655994994085,1.0
HCK,-0.45206693,-1.9409343,0.6512207649998716,1.0
HOXA-AS2,-0.45410454,-1.1368662,0.6497535850237934,1.0
LINC01006,-0.45465678,-0.12088741,0.6493561764752505,1.0
CTA-373H7.7,-0.45561224,-1.4589087,0.6486688487353465,1.0
APOBEC3A,-0.45669368,-1.2400105,0.6478912396166923,1.0
OSTM1,-0.45824528,0.009518754,0.6467762329025752,1.0
DMTN,-0.45863625,-0.83534366,0.6464954071743739,1.0
ZHX1-C8orf76,-0.459614,-0.31592536,0.6457933047617479,1.0
SPOCK2,-0.45964137,-0.38996044,0.6457736628370279,1.0
NLRP3,-0.46100938,-3.498391,0.6447918817829568,1.0
RP11-204L24.2,-0.4610108,-0.78419286,0.6447908486550827,1.0
SLC39A11,-0.462134,0.04530937,0.6439852179499723,1.0
GCH1,-0.46287203,-0.355072,0.643456104803771,1.0
FAM57A,-0.46319026,-1.7846097,0.6432279966435598,1.0
HCFC1-AS1,-0.46325147,-0.6624827,0.6431841335437181,1.0
RP11-499F3.2,-0.46325147,-0.6624827,0.6431841335437181,1.0
AC002451.3,-0.46342498,-0.7236337,0.6430597755164823,1.0
PRAM1,-0.46466267,-2.736417,0.6421730472690281,1.0
SGCE,-0.46483403,-0.83640623,0.6420503176026376,1.0
TSEN54,-0.46497083,-0.106684454,0.6419523471547923,1.0
SYT12,-0.46593565,-2.9894037,0.6412615747142127,1.0
KATNAL1,-0.46678165,-0.6206746,0.6406561155264693,1.0
TMEM87B,-0.46698973,-0.053765625,0.6405072349458862,1.0
DNAJB14,-0.4679934,-0.020855041,0.6397893083552701,1.0
DGKQ,-0.46859533,-0.8374182,0.6393589200920476,1.0
STXBP1,-0.46896252,-1.0788661,0.6390964222597877,1.0
RBM26,-0.46997556,0.0042218845,0.6383724715040572,1.0
RP13-977J11.2,-0.4715963,-1.27247,0.6372149700977949,1.0
RP11-554E23.2,-0.47172663,-0.63405216,0.6371219352892734,1.0
IQSEC2,-0.47247759,-0.49462113,0.6365859401012659,1.0
SCARNA2,-0.4726252,-1.0260366,0.6364806134466627,1.0
OOEP,-0.4726547,-1.0962809,0.6364595489973621,1.0
IGKV1OR2-108,-0.4727159,-1.1827126,0.6364158797338786,1.0
SMYD4,-0.47275335,-0.115903124,0.6363891650425832,1.0
CHFR,-0.47344384,-0.0934165,0.6358965692879751,1.0
RP11-1391J7.1,-0.47444174,-0.39524317,0.6351849271231966,1.0
ELANE,-0.47466567,-2.1975632,0.6350252903221398,1.0
OSCAR,-0.47468078,-3.5369346,0.6350145115997405,1.0
ZNF747,-0.47501126,-0.15798438,0.6347789388521778,1.0
PHTF1,-0.47587022,-0.04593401,0.634166828006892,1.0
DOCK6,-0.47752768,-0.5168245,0.6329864128367555,1.0
HFE,-0.47766447,-1.1110604,0.6328890266866051,1.0
AC009060.3,-0.47805905,-0.6624827,0.6326081801767662,1.0
BCL2L1,-0.48011824,-0.015724696,0.631143308766136,1.0
SLC25A19,-0.48100963,-0.0972253,0.6305096627133617,1.0
BCL6,-0.4813077,-1.0465703,0.630297825506765,1.0
ZNF529,-0.4813797,-0.37766358,0.6302466616556379,1.0
CHI3L2,-0.4816562,-1.4334368,0.6300502089478592,1.0
RNF19A,-0.4826901,-0.03540994,0.6293157895970023,1.0
DCAKD,-0.4833374,-0.13383062,0.6288561968227601,1.0
EID3,-0.48347563,-0.22520994,0.6287580599281313,1.0
RP4-569M23.2,-0.48387668,-0.16907534,0.6284733978264834,1.0
EREG,-0.48417187,-1.3959241,0.6282638972791181,1.0
LINC00954,-0.48612452,-0.51945233,0.6268788825071976,1.0
GABBR1,-0.48645428,-1.1960317,0.6266451121082538,1.0
